osm_id,code,fclass,name,geometry
1648518457,2501,supermarket,Trader Joe's,POINT (-121.8945766 36.5965039)
1654045179,2501,supermarket,99 Ranch Market,POINT (-122.0467976 37.5477641)
1669812484,2511,convenience,Zara Supermarket Halal Meat and Grocery,POINT (-122.2926427 37.8699451)
1669925513,2505,department_store,JCPenney,POINT (-121.733731 37.9658084)
1674436116,2501,supermarket,Nob Hill Foods,POINT (-121.9560062 36.9807021)
1675708538,2501,supermarket,Geiger's Long Valley Market,POINT (-123.4819072 39.687429)
1676581901,2528,greengrocer,Trinethra Super Market,POINT (-122.041748 37.369178)
1678631164,2511,convenience,7-Eleven,POINT (-122.0329432 37.3586138)
1680552195,2501,supermarket,Lunardi's,POINT (-121.962462 37.2344632)
1680552206,2501,supermarket,Whole Foods Market,POINT (-121.9615175 37.2361305)
1691357808,2511,convenience,Bud's ampm Mini-Market,POINT (-122.2116589 39.5246019)
1691658594,2501,supermarket,FoodMaxx,POINT (-121.991627 37.519625)
1700616940,2505,department_store,Kohl's,POINT (-121.8995682 37.4170186)
1700616945,2501,supermarket,99 Ranch Market,POINT (-121.916896 37.4227499)
1700633025,2501,supermarket,Smart & Final,POINT (-121.902509 37.4476401)
1703921195,2511,convenience,Gold Star Liquor-Deli,POINT (-122.2231798 37.4689989)
1705367190,2501,supermarket,Marina Grocery,POINT (-122.0230714 37.5888196)
1706618868,2501,supermarket,Lucky,POINT (-122.4459793 37.7761053)
1707556416,2501,supermarket,Woodminster Market,POINT (-122.1971997 37.811192)
1707914530,2511,convenience,Calidad Market,POINT (-122.2180671 37.473536)
1712260517,2501,supermarket,Food 4 Less,POINT (-121.4492316 38.4755431)
1713269600,2511,convenience,Shufat Market,POINT (-122.4276745 37.7515955)
1721445034,2511,convenience,Main Street Market,POINT (-122.2264385 37.4864106)
1729192485,2501,supermarket,Raley's,POINT (-121.4327012 37.7122935)
1737746314,2501,supermarket,Sprouts Farmers Market,POINT (-121.270794 38.6798103)
1742495877,2501,supermarket,Trader Joe's,POINT (-121.970515 36.9778385)
1743528308,2511,convenience,7-Eleven,POINT (-122.5057598 37.7606933)
1744636503,2501,supermarket,Mercado California,POINT (-121.8077654 37.2592886)
1746210514,2501,supermarket,Mollie Stone's,POINT (-122.5242641 37.9457131)
1747594982,2505,department_store,Target,POINT (-122.484215 37.7012136)
1748172896,2511,convenience,Buck Meadows General Store,POINT (-120.0630554 37.815397)
1754431803,2511,convenience,Harper Country Store,POINT (-120.4790998 36.713895)
1755119713,2511,convenience,Mi Casita Astral,POINT (-119.7906211 36.7341266)
1755119742,2511,convenience,Fallas Discount Store,POINT (-119.7917452 36.7355522)
1755119757,2511,convenience,Fullerton Mini Mart,POINT (-119.7920859 36.7354286)
1769223516,2511,convenience,Genki Crepes & Mini Mart,POINT (-122.4628435 37.7831431)
1771982199,2501,supermarket,Belair,POINT (-120.9664973 38.6609925)
1776777196,2501,supermarket,Nugget Markets,POINT (-121.4200614 38.4100083)
1776792738,2505,department_store,Kohl's,POINT (-121.4199611 38.4074279)
1776990072,2501,supermarket,Trader Joe's,POINT (-121.4202938 38.4065756)
1777080652,2501,supermarket,Save Mart,POINT (-121.413422 38.4252352)
1777087009,2501,supermarket,Sprouts Farmers Market,POINT (-121.4061363 38.4235558)
1779680166,2501,supermarket,Woodland Market,POINT (-122.4598234 37.8751977)
1782888308,2511,convenience,Stop In Food,POINT (-122.2243906 37.4671832)
1795102229,2511,convenience,Sierra Super Stop Food Mart,POINT (-121.1034186 39.3700556)
1795103901,2511,convenience,Peterson's Corner,POINT (-121.1205502 39.3431603)
1795130823,2511,convenience,Rainbow Market,POINT (-121.055795 39.268415)
1795171737,2501,supermarket,Save Mart,POINT (-121.229027 38.6798655)
1795172133,2511,convenience,Qwik Trip Mart,POINT (-121.225993 38.6528992)
1796519456,2511,convenience,Rossetti's Corner,POINT (-121.0007411 37.8300142)
1796560777,2511,convenience,Airport Grocery,POINT (-120.8494645 37.4675266)
1798723085,2511,convenience,,POINT (-120.8295092 39.5601999)
1816505667,2501,supermarket,Arteagas Food Center (Gilroy),POINT (-121.558171 37.0004773)
1816572797,2501,supermarket,Smart & Final,POINT (-121.562162 37.0000075)
1818064718,2511,convenience,Satley Food Store,POINT (-120.4259402 39.615515)
1818064852,2511,convenience,Buena Vista Store,POINT (-120.9124482 38.2937175)
1823917069,2511,convenience,Best Food,POINT (-122.4084387 37.7975226)
1825310664,2511,convenience,Habibi Market,POINT (-122.409897 37.781741)
1837284133,2511,convenience,Go Go Market & Deli,POINT (-122.414717 37.7764144)
1840518746,2511,convenience,Wagon Wheel Liquors,POINT (-122.7390596 38.4452133)
1840685390,2505,department_store,TJ Maxx,POINT (-121.4019572 38.424106)
1843364371,2501,supermarket,Zanotto's Market Sunnyvale,POINT (-122.0495621 37.3501764)
1843364386,2501,supermarket,New India Bazaar,POINT (-122.0494746 37.3508028)
1843383851,2016,market_place,Laney College Flea Market,POINT (-122.2631891 37.7940769)
1843590454,2511,convenience,Zayante Market,POINT (-122.0474505 37.0853394)
1854749247,2511,convenience,Jai Ho Indian Grocery Store,POINT (-122.4322615 37.7831231)
1857394364,2511,convenience,,POINT (-121.4552439 39.5339309)
1857478531,2511,convenience,,POINT (-121.808367 36.2703203)
1861077529,2511,convenience,Bottleneck,POINT (-122.1524995 37.7541232)
1861486372,2511,convenience,Chevron,POINT (-122.2288446 38.0949246)
1861493139,2511,convenience,Ben's Food & Liquor,POINT (-122.2281094 38.0946002)
1865864914,2511,convenience,7-Eleven,POINT (-122.013947 37.3915044)
1870579860,2511,convenience,Troia's Market,POINT (-121.8957561 36.6010158)
1870581686,2511,convenience,The General Store,POINT (-121.8945712 36.6008177)
1878660881,2511,convenience,Timber Mountain Store,POINT (-121.2906602 41.6478772)
1878660884,2511,convenience,Timber Mountain Store Gas Station,POINT (-121.290591 41.6479145)
1880217801,2511,convenience,Diana Market #2,POINT (-122.4120484 37.7739007)
1881622596,2511,convenience,Stephens Farmhouse,POINT (-121.6351643 39.0364166)
1881634066,2501,supermarket,WinCo Foods,POINT (-121.6367471 39.1257715)
1881696062,2511,convenience,El Bajio,POINT (-121.6610205 39.2783858)
1881762470,2511,convenience,Sherry's,POINT (-122.1133053 40.1097112)
1881939544,2511,convenience,McCloud Market,POINT (-122.1367473 41.2516129)
1892847828,2511,convenience,Chevron,POINT (-120.958817 37.689445)
1894046564,2501,supermarket,Raley's,POINT (-121.0108125 37.6884059)
1901843089,2511,convenience,,POINT (-122.5250825 37.8816698)
1901868627,2511,convenience,Yogi Food Market,POINT (-122.4154843 37.7884667)
1904630537,2501,supermarket,Sender's Market,POINT (-120.5408459 38.2284773)
1907608850,2511,convenience,ampm,POINT (-121.309673 38.7433492)
1908427786,2501,supermarket,Whole Foods Market,POINT (-122.566106 38.1058658)
1912129706,2511,convenience,,POINT (-121.7836034 36.7984521)
1912129734,2528,greengrocer,,POINT (-121.7835577 36.7986547)
1918053663,2501,supermarket,El Super,POINT (-119.7709994 36.7423058)
1920275837,2501,supermarket,Walgreens,POINT (-121.954894 37.9523055)
1920278633,2501,supermarket,Lucky,POINT (-121.9657488 37.9538917)
1920361993,2501,supermarket,FoodMaxx,POINT (-121.9874844 37.9639857)
1920761599,2511,convenience,7-Eleven,POINT (-121.9939529 37.9782517)
1923884554,2501,supermarket,One Stop,POINT (-120.9360392 38.3526631)
1924130352,2501,supermarket,Whole Foods Market,POINT (-122.4546813 37.7237981)
1925608546,2501,supermarket,Target,POINT (-121.918775 37.2649958)
1925610616,2501,supermarket,Grocery Outlet,POINT (-121.9072464 37.2707721)
1925626241,2501,supermarket,Lucky,POINT (-121.932567 37.2628961)
1929110695,2511,convenience,,POINT (-120.0517396 38.7035691)
1931723146,2501,supermarket,Smart & Final,POINT (-121.916305 37.2648198)
1931736081,2501,supermarket,International Food Bazaar,POINT (-121.93308 37.2720452)
1937575078,2501,supermarket,Fairfax Market,POINT (-122.590597 37.9883736)
1937605734,2501,supermarket,United Market,POINT (-122.5534189 37.9769358)
1937623298,2511,convenience,Shell,POINT (-122.520772 37.970825)
1941035623,2501,supermarket,Carrolls Market,POINT (-118.2893348 37.1656987)
1960941273,2511,convenience,Church Street Groceteria,POINT (-122.4289792 37.7660309)
1961821818,2511,convenience,Madrone Market,POINT (-121.6707737 37.1502427)
1963997096,2505,department_store,Marshalls,POINT (-121.98621 37.545022)
1969279894,2511,convenience,Transfer Market,POINT (-122.4385135 37.7776794)
1969282330,2511,convenience,Fulton Food Shop,POINT (-122.4467198 37.7756753)
1970075773,2511,convenience,26th & Guerrero Market,POINT (-122.4227133 37.7486631)
1974530827,2501,supermarket,Lira's Supermarket,POINT (-121.6946965 38.1601325)
1979018863,2501,supermarket,Murphy's,POINT (-124.091078 40.8843893)
1980330799,2511,convenience,Cindy's Market,POINT (-122.4508575 37.7734424)
1981994718,2511,convenience,McBaker Market,POINT (-122.4419453 37.7774463)
1987913190,2511,convenience,Collins Lake Store,POINT (-121.3270709 39.3376219)
1990692292,2511,convenience,Home Service Market,POINT (-122.4446478 37.7742525)
1998283900,2511,convenience,Namaste Plaza,POINT (-121.9953153 37.3781563)
2013493265,2511,convenience,ampm,POINT (-122.3353295 37.9904868)
2014326840,2511,convenience,Taylors Market,POINT (-121.5870823 38.6928653)
2014648081,2505,department_store,Ross,POINT (-121.506158 38.6373384)
2015478009,2505,department_store,Target,POINT (-121.498638 38.6412216)
2019847911,2016,market_place,El Cerrito Plaza Farmers' Market,POINT (-122.3002116 37.8982731)
2020521907,2511,convenience,,POINT (-120.8602331 39.1072005)
2031483833,2505,department_store,Kohl's,POINT (-121.5082395 38.6584959)
2031483845,2501,supermarket,Raley's,POINT (-121.509945 38.6574654)
2035871772,2511,convenience,Cool Guys,POINT (-122.4621338 37.7217291)
2047027777,2501,supermarket,Palm Deli,POINT (-121.8865145 36.976468)
2047570604,2501,supermarket,Casa Guadalupe,POINT (-122.4180336 37.7492129)
2047680022,2505,department_store,Burlington,POINT (-121.43971 38.4974034)
2047684786,2501,supermarket,SF Supermarket,POINT (-121.433213 38.5016311)
2050131394,2501,supermarket,Valencia Farmers Market,POINT (-122.4205268 37.7522376)
2050878746,2511,convenience,BART Liquor Store,POINT (-122.4194208 37.7520991)
2051505803,2501,supermarket,Grocery Outlet,POINT (-122.124512 37.4190516)
2052220936,2505,department_store,Macy's,POINT (-121.425265 38.6002768)
2052220938,2505,department_store,JCPenney,POINT (-121.4259087 38.601786)
2054075810,2511,convenience,Yicks Liquor,POINT (-122.435887 37.7229089)
2054075829,2511,convenience,Frank's Market Liquor,POINT (-122.4368714 37.7216084)
2054075845,2528,greengrocer,El Chico Produce,POINT (-122.4351038 37.7245595)
2054109940,2528,greengrocer,Casa Lucas,POINT (-122.4341382 37.7253084)
2054130279,2511,convenience,Mission Silver Market,POINT (-122.431617 37.7286093)
2054130284,2511,convenience,New College Hill Market,POINT (-122.4246298 37.736053)
2057396845,2511,convenience,United Liquor Market,POINT (-122.4427139 37.7147704)
2059226347,2501,supermarket,San Bruno Supermarket,POINT (-122.4051055 37.7303902)
2059477223,2528,greengrocer,La Loma Produce,POINT (-122.4034662 37.7278468)
2059587307,2511,convenience,ampm,POINT (-122.452827 37.7092884)
2060252755,2511,convenience,Mr Liquor,POINT (-122.4209734 37.7536039)
2062508374,2511,convenience,ampm,POINT (-121.476056 38.6299952)
2062508419,2501,supermarket,FoodCo,POINT (-121.477043 38.6310722)
2062508431,2511,convenience,,POINT (-121.4748093 38.6299575)
2062514639,2511,convenience,A to Z Convience,POINT (-121.4759588 38.6270276)
2066866627,2511,convenience,Valencia Grocery,POINT (-122.4208323 37.7519723)
2068009989,2501,supermarket,Lucky,POINT (-121.8858459 37.2288852)
2068028033,2016,market_place,Blossom Hill Cerified Farmer's Market,POINT (-121.8604775 37.2579732)
2069103495,2511,convenience,Dolores Deluxe,POINT (-122.4257529 37.7551098)
2069159598,2501,supermarket,Valencia Whole Foods,POINT (-122.4209796 37.7570365)
2071294620,2511,convenience,ABC Supermarket Inc,POINT (-122.4076211 37.7976247)
2071294646,2511,convenience,Kin Tat Co.,POINT (-122.4084311 37.7974117)
2071312174,2528,greengrocer,Kum Luen,POINT (-122.4087315 37.7974827)
2072176804,2505,department_store,Ross,POINT (-123.1995403 39.1530442)
2072581631,2528,greengrocer,Sun Sun Produce,POINT (-122.4103536 37.7985247)
2074158419,2528,greengrocer,7th and Clement Market,POINT (-122.4650796 37.7830595)
2074158443,2511,convenience,Food 24 Market,POINT (-122.4645995 37.7830743)
2078333126,2501,supermarket,Buddies Market,POINT (-122.4337115 37.7346227)
2080818402,2511,convenience,Loop,POINT (-121.5089181 38.6564956)
2082760441,2511,convenience,7-Eleven,POINT (-121.9750952 37.2207369)
2085378878,2511,convenience,,POINT (-120.542538 38.2277664)
2085502813,2501,supermarket,Bel Air,POINT (-121.509933 38.4965543)
2089511724,2511,convenience,7-Eleven,POINT (-121.289485 38.7960014)
2091208084,2511,convenience,MJ Market,POINT (-121.872242 37.2295298)
2092439950,2511,convenience,ampm,POINT (-121.5036694 38.4960765)
2094660249,2511,convenience,Three Corners Market,POINT (-124.085783 40.7852753)
2103501933,2501,supermarket,SF Supermarket,POINT (-121.44876 38.4724152)
2104662385,2016,market_place,Hillcrest Plaza,POINT (-121.6238154 39.1230588)
2104739903,2501,supermarket,Lucky,POINT (-121.7750444 37.692665)
2104775676,2501,supermarket,Trader Joe's,POINT (-121.7817694 37.6800597)
2104779661,2501,supermarket,Nob Hill,POINT (-121.7849677 37.6772755)
2104795995,2511,convenience,7-Eleven,POINT (-121.771886 37.6785674)
2104803485,2511,convenience,7-Eleven,POINT (-121.8172339 37.6995142)
2107762096,2511,convenience,Roger's Market,POINT (-124.120388 40.9342246)
2114893211,2511,convenience,Kresge Food Co-op,POINT (-122.0657017 36.997288)
2115078927,2511,convenience,ampm,POINT (-121.47896 38.6546043)
2116536659,2501,supermarket,Bel Air,POINT (-121.496488 38.6118907)
2119910780,2501,supermarket,Save Mart,POINT (-120.209069 39.3192133)
2120292072,2501,supermarket,Lion,POINT (-121.9746084 37.3191154)
2120428957,2511,convenience,7-Eleven,POINT (-121.525827 38.5676824)
2120443743,2501,supermarket,Mercado Loco,POINT (-121.5502033 38.5781665)
2124692042,2510,general,Baby Super&Rocker,POINT (-121.9153432 37.3176171)
2125918594,2501,supermarket,Trader Joe's,POINT (-122.0358812 37.3679656)
2126973980,2505,department_store,Kohl's,POINT (-120.4819486 37.3207954)
2129859148,2511,convenience,Searchlight Market,POINT (-122.4189266 37.7991456)
2130160676,2511,convenience,Harvest Hills Market,POINT (-122.4137155 37.7467436)
2130264969,2501,supermarket,Trader Joe's,POINT (-122.4137896 37.8054807)
2131729855,2505,department_store,Kohl's,POINT (-122.0573791 37.9435608)
2131730638,2505,department_store,Burlington,POINT (-121.987292 37.2931484)
2131732098,2505,department_store,Ross,POINT (-121.9881037 37.2920697)
2131739199,2501,supermarket,99 Ranch Market,POINT (-122.039901 37.974627)
2133322197,2511,convenience,Mayflower Market,POINT (-122.4344435 37.7924108)
2133322244,2511,convenience,Gino's,POINT (-122.4344765 37.7925919)
2142093042,2511,convenience,Cheaper Cigarettes,POINT (-121.1999437 37.7977301)
2142093043,2511,convenience,7-Eleven,POINT (-121.205254 37.7978106)
2143340383,2501,supermarket,99 Ranch Market,POINT (-121.4570444 38.49457)
2148537238,2511,convenience,Dogpatch Biofuels,POINT (-122.3927992 37.7564805)
2157948533,2528,greengrocer,Ava's Market and Deli,POINT (-122.0802082 37.3920833)
2160288953,2511,convenience,,POINT (-120.4580926 37.2948283)
2162251896,2501,supermarket,Sprouts Farmers Market,POINT (-121.992366 37.2927181)
2162262736,2501,supermarket,Nob Hill Foods,POINT (-121.978601 37.2851298)
2184767720,2501,supermarket,Nijiya Market,POINT (-122.4310324 37.7852546)
2184790554,2501,supermarket,Trader Joe's,POINT (-122.4179305 37.7907686)
2188177617,2501,supermarket,Savemart,POINT (-121.7577404 38.559607)
2195113984,2510,general,The Campus Store,POINT (-122.2604503 37.8758877)
2195192134,2501,supermarket,Patel Brothers,POINT (-121.960403 37.3530378)
2195194197,2511,convenience,99c Bay,POINT (-121.9632464 37.3528847)
2204100722,2501,supermarket,Trader Joe's,POINT (-122.0675117 37.3371572)
2215236857,2511,convenience,Shattuck Convenience,POINT (-122.2689372 37.875225)
2220082604,2501,supermarket,New Russian Hill Market,POINT (-122.4149018 37.7959769)
2221256810,2501,supermarket,FoodMaxx,POINT (-122.0416269 37.9559165)
2221470127,2505,department_store,Ross,POINT (-122.0602506 37.8940313)
2235254641,2501,supermarket,99 Ranch Market,POINT (-121.8844054 37.3863372)
2235910278,2511,convenience,E-Z Stop Deli,POINT (-122.267607 37.868756)
2236132668,2511,convenience,7-Eleven,POINT (-121.7868615 36.9318655)
2245698276,2511,convenience,Super Quick Mart,POINT (-122.0408102 37.3691835)
2246316267,2511,convenience,Myrtle Avenue Market and Deli,POINT (-124.1299536 40.7839635)
2248273325,2511,convenience,First Korean Market,POINT (-122.4689908 37.7806174)
2253307419,2511,convenience,Food Mart,POINT (-122.6217565 38.2357321)
2253307451,2511,convenience,Dino Mart,POINT (-122.3339636 37.9257544)
2253307453,2511,convenience,Valero Food Shop,POINT (-122.7146382 38.3318402)
2255931338,2505,department_store,Kohl's,POINT (-122.22432 37.4922157)
2262145184,2511,convenience,Igo Store,POINT (-122.5415972 40.5046317)
2264170931,2501,supermarket,FoodMaxx,POINT (-122.236462 38.1234059)
2277852023,2511,convenience,7-Eleven,POINT (-119.681816 36.7364124)
2277852329,2501,supermarket,Save Mart,POINT (-119.696048 36.7368982)
2278977537,2501,supermarket,Raley's,POINT (-121.069652 38.6557983)
